day,hour,precinct,criminal,traffic,population,age,max_crime,min_crime,max_traffic,min_traffic,max_crime_time,min_crime_time,max_traffic_time,min_traffic_time,max_crime_change,max_traffic_change
3,1,6,175,74679,66772,36.5,205.0,116.0,146068.0,15766.0,16.0,6.0,21.0,5.0,1.77,9.26
3,1,5,126,26796,44898,40.0,237.0,59.0,73577.0,5296.0,15.0,5.0,23.0,5.0,4.02,13.89
3,1,94,96,5658,33351,34.7,166.0,61.0,11668.0,898.0,0.0,4.0,23.0,5.0,2.72,12.99
3,1,40,134,351,98324,28.7,282.0,37.0,715.0,158.0,15.0,4.0,17.0,4.0,7.62,4.53
3,1,34,50,285,126204,36.3,166.0,18.0,714.0,81.0,0.0,5.0,23.0,5.0,9.22,8.81
3,1,32,116,760,85872,33.7,169.0,32.0,2655.0,406.0,18.0,3.0,7.0,3.0,5.28,6.54
3,1,50,47,81,58653,37.6,112.0,15.0,116.0,17.0,18.0,6.0,23.0,4.0,7.47,6.82
3,1,25,92,1592,61031,33.4,203.0,68.0,6564.0,780.0,15.0,5.0,7.0,3.0,2.99,8.42
3,1,100,21,3,28243,45.8,63.0,12.0,1000.0,1.0,18.0,3.0,5.0,2.0,5.25,1000.0
3,1,18,176,59092,58237,38.1,282.0,119.0,179157.0,22726.0,15.0,6.0,19.0,5.0,2.37,7.88
3,1,20,121,12642,85962,41.8,213.0,62.0,85968.0,3783.0,15.0,3.0,18.0,3.0,3.44,22.72
3,1,111,23,32,119917,43.8,62.0,11.0,59.0,14.0,12.0,5.0,0.0,13.0,5.64,4.21
3,1,107,58,95,93520,37.3,100.0,17.0,171.0,29.0,15.0,4.0,16.0,19.0,5.88,5.9
3,1,30,87,1138,63956,34.1,154.0,67.0,2527.0,551.0,17.0,4.0,8.0,4.0,2.3,4.59
3,1,49,49,18,129501,36.0,127.0,15.0,43.0,5.0,14.0,4.0,22.0,16.0,8.47,8.6
3,1,88,83,2115,74233,34.1,136.0,11.0,5675.0,366.0,18.0,5.0,23.0,16.0,12.36,15.51
3,1,26,81,2829,65925,30.4,176.0,62.0,9609.0,1224.0,17.0,3.0,17.0,3.0,2.84,7.85
3,1,123,34,3,165632,41.6,74.0,7.0,1000.0,1.0,12.0,5.0,16.0,15.0,10.57,1000.0
3,1,9,171,47036,43022,32.4,210.0,110.0,110690.0,12413.0,18.0,6.0,23.0,5.0,1.91,8.92
3,1,104,79,124,174240,37.3,132.0,22.0,154.0,44.0,18.0,5.0,23.0,12.0,6.0,3.5
3,1,33,83,833,92476,34.6,123.0,16.0,1785.0,290.0,0.0,5.0,8.0,3.0,7.69,6.16
3,1,62,46,28,189076,38.4,141.0,20.0,65.0,5.0,18.0,4.0,16.0,9.0,7.05,13.0
3,1,22,50,2414,0,0.0,111.0,50.0,44644.0,714.0,14.0,1.0,15.0,3.0,2.22,62.53
3,2,44,82,143,141055,31.5,251.0,31.0,264.0,55.0,16.0,2.0,6.0,10.0,8.1,4.8
3,2,103,45,32,68981,39.3,201.0,20.0,266.0,26.0,15.0,5.0,17.0,4.0,10.05,10.23
3,2,28,76,1321,50095,34.8,180.0,57.0,7529.0,932.0,16.0,4.0,7.0,3.0,3.16,8.08
3,2,105,51,16,200852,40.1,148.0,31.0,53.0,11.0,12.0,4.0,16.0,3.0,4.77,4.82
3,2,13,150,25321,49348,34.2,273.0,122.0,167294.0,12251.0,16.0,5.0,20.0,4.0,2.24,13.66
3,2,71,32,245,111325,34.3,163.0,21.0,580.0,65.0,0.0,3.0,23.0,16.0,7.76,8.92
3,2,7,141,8188,72789,41.1,173.0,64.0,27082.0,2561.0,20.0,6.0,23.0,5.0,2.7,10.57
3,2,46,83,87,136982,29.9,193.0,27.0,105.0,6.0,19.0,4.0,23.0,14.0,7.15,17.5
3,2,48,48,15,130442,28.9,156.0,25.0,40.0,3.0,18.0,5.0,23.0,4.0,6.24,13.33
3,2,19,132,11447,221922,39.9,257.0,68.0,190974.0,7927.0,12.0,3.0,8.0,3.0,3.78,24.09
3,2,41,47,32,55492,30.3,187.0,23.0,40.0,10.0,16.0,5.0,20.0,16.0,8.13,4.0
3,2,14,153,35723,16368,33.2,282.0,125.0,185924.0,20564.0,20.0,6.0,21.0,3.0,2.26,9.04
3,2,67,67,34,138643,37.8,190.0,40.0,46.0,6.0,17.0,5.0,23.0,10.0,4.75,7.67
3,2,17,118,32401,97402,38.4,174.0,107.0,253985.0,18534.0,12.0,6.0,21.0,4.0,1.63,13.7
3,2,61,39,20,150931,39.9,218.0,16.0,85.0,10.0,8.0,5.0,8.0,10.0,13.62,8.5
3,2,102,50,139,154987,35.5,115.0,26.0,364.0,72.0,17.0,4.0,7.0,4.0,4.42,5.06
3,2,110,110,1007,142289,35.8,154.0,63.0,1007.0,177.0,16.0,9.0,2.0,11.0,2.44,5.69
3,2,108,96,3611,139088,37.1,175.0,75.0,10220.0,3058.0,8.0,5.0,7.0,3.0,2.33,3.34
3,2,75,108,41,185182,33.0,344.0,62.0,84.0,14.0,19.0,5.0,22.0,12.0,5.55,6.0
3,2,73,49,67,94149,32.3,200.0,26.0,109.0,9.0,18.0,4.0,23.0,15.0,7.69,12.11
3,2,60,35,8,109876,43.7,120.0,19.0,28.0,5.0,20.0,5.0,0.0,19.0,6.32,5.6
3,2,68,33,133,125011,39.4,105.0,18.0,241.0,19.0,15.0,5.0,22.0,10.0,5.83,12.68
3,2,79,46,495,75318,29.1,180.0,25.0,1155.0,60.0,21.0,3.0,23.0,16.0,7.2,19.25
3,2,23,93,2695,59777,34.5,252.0,67.0,31190.0,2248.0,16.0,3.0,7.0,3.0,3.76,13.87
3,2,42,49,20,139743,29.4,155.0,25.0,41.0,1.0,19.0,5.0,23.0,11.0,6.2,41.0
3,2,115,141,2523,180562,35.0,245.0,90.0,47002.0,1115.0,21.0,6.0,17.0,3.0,2.72,42.15
3,2,52,51,55,131423,32.3,245.0,45.0,67.0,15.0,15.0,6.0,13.0,5.0,5.44,4.47
3,2,122,33,11,135323,41.4,110.0,12.0,1000.0,2.0,20.0,5.0,6.0,3.0,9.17,500.0
3,2,1,141,14909,88716,34.0,289.0,67.0,102855.0,7679.0,15.0,4.0,21.0,4.0,4.31,13.39
3,2,72,52,114,151258,33.3,103.0,16.0,339.0,56.0,15.0,6.0,23.0,17.0,6.44,6.05
3,2,109,60,79,250162,42.8,158.0,34.0,170.0,54.0,15.0,5.0,16.0,3.0,4.65,3.15
3,2,24,78,5017,124447,43.4,197.0,67.0,48345.0,3452.0,17.0,4.0,18.0,3.0,2.94,14.0
3,2,81,94,659,67371,33.2,160.0,19.0,967.0,35.0,22.0,4.0,23.0,14.0,8.42,27.63
3,2,90,105,6888,124082,30.9,219.0,78.0,16045.0,905.0,0.0,5.0,23.0,16.0,2.81,17.73
3,2,112,23,255,114637,42.1,104.0,10.0,934.0,128.0,0.0,5.0,8.0,3.0,10.4,7.3
3,2,43,77,56,189556,34.2,230.0,44.0,80.0,23.0,20.0,5.0,7.0,15.0,5.23,3.48
3,2,84,64,2294,66385,35.0,194.0,58.0,14391.0,1386.0,14.0,5.0,23.0,3.0,3.34,10.38
3,2,47,68,18,144341,35.6,163.0,43.0,45.0,4.0,18.0,4.0,22.0,14.0,3.79,11.25
3,2,77,55,484,127627,34.2,183.0,21.0,1169.0,86.0,22.0,5.0,23.0,14.0,8.71,13.59
3,2,83,98,558,135837,30.4,84.0,24.0,1000.0,2.0,17.0,6.0,2.0,6.0,3.5,500.0
3,2,113,88,3323,239699,35.9,151.0,29.0,796.0,36.0,0.0,4.0,0.0,11.0,5.21,22.11
3,2,120,41,54,172369,35.9,263.0,86.0,34172.0,1305.0,20.0,3.0,21.0,3.0,3.06,26.19
3,2,70,33,222,162030,34.3,174.0,36.0,218.0,27.0,12.0,4.0,15.0,3.0,4.83,8.07
3,2,69,23,15,88367,37.1,161.0,33.0,514.0,91.0,12.0,2.0,7.0,11.0,4.88,5.65
3,2,66,27,62,164842,27.9,104.0,13.0,30.0,6.0,18.0,5.0,23.0,9.0,8.0,5.0
3,2,114,151,3366,172468,35.1,91.0,20.0,112.0,39.0,16.0,5.0,17.0,3.0,4.55,2.87
3,2,76,15,450,42463,36.5,197.0,89.0,9271.0,1644.0,0.0,5.0,7.0,16.0,2.21,5.64
3,2,63,30,56,116657,38.6,117.0,10.0,5046.0,267.0,19.0,4.0,8.0,4.0,11.7,18.9
3,2,45,34,13,122417,42.9,95.0,17.0,62.0,12.0,20.0,4.0,23.0,3.0,5.59,5.17
3,2,106,64,53,137073,38.7,145.0,21.0,39.0,3.0,18.0,4.0,23.0,8.0,6.9,13.0
3,2,10,147,21454,77205,37.1,122.0,30.0,136.0,29.0,15.0,5.0,16.0,20.0,4.07,4.69
3,2,78,76,1815,73881,35.4,207.0,113.0,89032.0,9545.0,12.0,6.0,19.0,5.0,1.83,9.33
3,2,6,156,54077,66772,36.5,143.0,59.0,9076.0,801.0,14.0,4.0,23.0,11.0,2.42,11.33
3,2,5,132,16492,44898,40.0,205.0,116.0,146068.0,15766.0,16.0,6.0,21.0,5.0,1.77,9.26
3,2,94,67,3787,33351,34.7,237.0,59.0,73577.0,5296.0,15.0,5.0,23.0,5.0,4.02,13.89
3,2,40,85,263,98324,28.7,166.0,61.0,11668.0,898.0,0.0,4.0,23.0,5.0,2.72,12.99
3,2,34,50,242,126204,36.3,282.0,37.0,715.0,158.0,15.0,4.0,17.0,4.0,7.62,4.53
3,2,32,91,608,85872,33.7,166.0,18.0,714.0,81.0,0.0,5.0,23.0,5.0,9.22,8.81
3,2,50,36,38,58653,37.6,169.0,32.0,2655.0,406.0,18.0,3.0,7.0,3.0,5.28,6.54
3,2,25,93,1067,61031,33.4,112.0,15.0,116.0,17.0,18.0,6.0,23.0,4.0,7.47,6.82
3,2,100,23,1,28243,45.8,203.0,68.0,6564.0,780.0,15.0,5.0,7.0,3.0,2.99,8.42
3,2,18,146,35128,58237,38.1,63.0,12.0,1000.0,1.0,18.0,3.0,5.0,2.0,5.25,1000.0
3,2,20,69,6054,85962,41.8,282.0,119.0,179157.0,22726.0,15.0,6.0,19.0,5.0,2.37,7.88
3,2,111,24,21,119917,43.8,213.0,62.0,85968.0,3783.0,15.0,3.0,18.0,3.0,3.44,22.72
3,2,107,51,54,93520,37.3,62.0,11.0,59.0,14.0,12.0,5.0,0.0,13.0,5.64,4.21
3,2,30,79,885,63956,34.1,100.0,17.0,171.0,29.0,15.0,4.0,16.0,19.0,5.88,5.9
3,2,49,42,12,129501,36.0,154.0,67.0,2527.0,551.0,17.0,4.0,8.0,4.0,2.3,4.59
3,2,88,68,1060,74233,34.1,127.0,15.0,43.0,5.0,14.0,4.0,22.0,16.0,8.47,8.6
3,2,26,72,1763,65925,30.4,136.0,11.0,5675.0,366.0,18.0,5.0,23.0,16.0,12.36,15.51
3,2,123,21,7,165632,41.6,176.0,62.0,9609.0,1224.0,17.0,3.0,17.0,3.0,2.84,7.85
3,2,9,141,30055,43022,32.4,74.0,7.0,1000.0,1.0,12.0,5.0,16.0,15.0,10.57,1000.0
3,2,104,39,69,174240,37.3,210.0,110.0,110690.0,12413.0,18.0,6.0,23.0,5.0,1.91,8.92
3,2,33,76,561,92476,34.6,132.0,22.0,154.0,44.0,18.0,5.0,23.0,12.0,6.0,3.5
3,2,62,30,26,189076,38.4,123.0,16.0,1785.0,290.0,0.0,5.0,8.0,3.0,7.69,6.16
3,2,22,51,1131,0,0.0,141.0,20.0,65.0,5.0,18.0,4.0,16.0,9.0,7.05,13.0
3,2,101,60,1000,93267,33.3,111.0,50.0,44644.0,714.0,14.0,1.0,15.0,3.0,2.22,62.53
3,3,44,31,104,141055,31.5,251.0,31.0,264.0,55.0,16.0,2.0,6.0,10.0,8.1,4.8
3,3,103,41,32,68981,39.3,201.0,20.0,266.0,26.0,15.0,5.0,17.0,4.0,10.05,10.23
3,3,28,73,932,50095,34.8,180.0,57.0,7529.0,932.0,16.0,4.0,7.0,3.0,3.16,8.08
3,3,105,45,11,200852,40.1,148.0,31.0,53.0,11.0,12.0,4.0,16.0,3.0,4.77,4.82
3,3,13,147,13824,49348,34.2,273.0,122.0,167294.0,12251.0,16.0,5.0,20.0,4.0,2.24,13.66
3,3,71,21,168,111325,34.3,163.0,21.0,580.0,65.0,0.0,3.0,23.0,16.0,7.76,8.92
3,3,7,78,5232,72789,41.1,173.0,64.0,27082.0,2561.0,20.0,6.0,23.0,5.0,2.7,10.57
3,3,46,45,55,136982,29.9,193.0,27.0,105.0,6.0,19.0,4.0,23.0,14.0,7.15,17.5
3,3,48,55,15,130442,28.9,156.0,25.0,40.0,3.0,18.0,5.0,23.0,4.0,6.24,13.33
3,3,19,68,7927,221922,39.9,257.0,68.0,190974.0,7927.0,12.0,3.0,8.0,3.0,3.78,24.09
3,3,41,40,32,55492,30.3,187.0,23.0,40.0,10.0,16.0,5.0,20.0,16.0,8.13,4.0
3,3,14,149,20564,16368,33.2,282.0,125.0,185924.0,20564.0,20.0,6.0,21.0,3.0,2.26,9.04
3,3,67,63,19,138643,37.8,190.0,40.0,46.0,6.0,17.0,5.0,23.0,10.0,4.75,7.67
3,3,17,117,19452,97402,38.4,174.0,107.0,253985.0,18534.0,12.0,6.0,21.0,4.0,1.63,13.7
3,3,61,33,24,150931,39.9,218.0,16.0,85.0,10.0,8.0,5.0,8.0,10.0,13.62,8.5
3,3,102,38,80,154987,35.5,115.0,26.0,364.0,72.0,17.0,4.0,7.0,4.0,4.42,5.06
3,3,110,94,694,142289,35.8,154.0,63.0,1007.0,177.0,16.0,9.0,2.0,11.0,2.44,5.69
3,3,108,101,3058,139088,37.1,175.0,75.0,10220.0,3058.0,8.0,5.0,7.0,3.0,2.33,3.34
3,3,75,79,24,185182,33.0,344.0,62.0,84.0,14.0,19.0,5.0,22.0,12.0,5.55,6.0
3,3,73,44,46,94149,32.3,200.0,26.0,109.0,9.0,18.0,4.0,23.0,15.0,7.69,12.11
3,3,60,30,25,109876,43.7,120.0,19.0,28.0,5.0,20.0,5.0,0.0,19.0,6.32,5.6
3,3,68,19,83,125011,39.4,105.0,18.0,241.0,19.0,15.0,5.0,22.0,10.0,5.83,12.68
3,3,79,25,348,75318,29.1,180.0,25.0,1155.0,60.0,21.0,3.0,23.0,16.0,7.2,19.25
3,3,23,67,2248,59777,34.5,252.0,67.0,31190.0,2248.0,16.0,3.0,7.0,3.0,3.76,13.87
3,3,42,35,15,139743,29.4,155.0,25.0,41.0,1.0,19.0,5.0,23.0,11.0,6.2,41.0
3,3,115,123,1115,180562,35.0,245.0,90.0,47002.0,1115.0,21.0,6.0,17.0,3.0,2.72,42.15
3,3,52,51,25,131423,32.3,245.0,45.0,67.0,15.0,15.0,6.0,13.0,5.0,5.44,4.47
3,3,122,21,2,135323,41.4,110.0,12.0,1000.0,2.0,20.0,5.0,6.0,3.0,9.17,500.0
3,3,1,133,8819,88716,34.0,289.0,67.0,102855.0,7679.0,15.0,4.0,21.0,4.0,4.31,13.39
3,3,72,49,95,151258,33.3,103.0,16.0,339.0,56.0,15.0,6.0,23.0,17.0,6.44,6.05
3,3,109,50,54,250162,42.8,158.0,34.0,170.0,54.0,15.0,5.0,16.0,3.0,4.65,3.15
3,3,24,81,3452,124447,43.4,197.0,67.0,48345.0,3452.0,17.0,4.0,18.0,3.0,2.94,14.0
3,3,81,82,587,67371,33.2,160.0,19.0,967.0,35.0,22.0,4.0,23.0,14.0,8.42,27.63
3,3,90,95,5071,124082,30.9,219.0,78.0,16045.0,905.0,0.0,5.0,23.0,16.0,2.81,17.73
3,3,112,21,128,114637,42.1,104.0,10.0,934.0,128.0,0.0,5.0,8.0,3.0,10.4,7.3
3,3,43,81,49,189556,34.2,230.0,44.0,80.0,23.0,20.0,5.0,7.0,15.0,5.23,3.48
3,3,84,64,1386,66385,35.0,194.0,58.0,14391.0,1386.0,14.0,5.0,23.0,3.0,3.34,10.38
3,3,47,54,22,144341,35.6,163.0,43.0,45.0,4.0,18.0,4.0,22.0,14.0,3.79,11.25
3,3,77,48,283,127627,34.2,183.0,21.0,1169.0,86.0,22.0,5.0,23.0,14.0,8.71,13.59
3,3,101,27,4,93267,33.3,84.0,24.0,1000.0,2.0,17.0,6.0,2.0,6.0,3.5,500.0
3,3,83,38,411,135837,30.4,151.0,29.0,796.0,36.0,0.0,4.0,0.0,11.0,5.21,22.11
3,3,113,86,1305,239699,35.9,263.0,86.0,34172.0,1305.0,20.0,3.0,21.0,3.0,3.06,26.19
3,3,120,38,27,172369,35.9,174.0,36.0,218.0,27.0,12.0,4.0,15.0,3.0,4.83,8.07
3,3,70,43,140,162030,34.3,161.0,33.0,514.0,91.0,12.0,2.0,7.0,11.0,4.88,5.65
3,3,69,34,29,88367,37.1,104.0,13.0,30.0,6.0,18.0,5.0,23.0,9.0,8.0,5.0
3,3,66,25,39,164842,27.9,91.0,20.0,112.0,39.0,16.0,5.0,17.0,3.0,4.55,2.87
3,3,114,136,2577,172468,35.1,197.0,89.0,9271.0,1644.0,0.0,5.0,7.0,16.0,2.21,5.64
3,3,76,21,304,42463,36.5,117.0,10.0,5046.0,267.0,19.0,4.0,8.0,4.0,11.7,18.9
3,3,63,32,12,116657,38.6,95.0,17.0,62.0,12.0,20.0,4.0,23.0,3.0,5.59,5.17
3,3,45,30,7,122417,42.9,145.0,21.0,39.0,3.0,18.0,4.0,23.0,8.0,6.9,13.0
3,3,106,35,39,137073,38.7,122.0,30.0,136.0,29.0,15.0,5.0,16.0,20.0,4.07,4.69
3,3,10,141,20242,77205,37.1,207.0,113.0,89032.0,9545.0,12.0,6.0,19.0,5.0,1.83,9.33
3,3,78,68,893,73881,35.4,143.0,59.0,9076.0,801.0,14.0,4.0,23.0,11.0,2.42,11.33
3,3,6,161,34932,66772,36.5,205.0,116.0,146068.0,15766.0,16.0,6.0,21.0,5.0,1.77,9.26
3,3,5,123,10939,44898,40.0,237.0,59.0,73577.0,5296.0,15.0,5.0,23.0,5.0,4.02,13.89
3,3,94,74,2605,33351,34.7,166.0,61.0,11668.0,898.0,0.0,4.0,23.0,5.0,2.72,12.99
3,3,40,49,165,98324,28.7,282.0,37.0,715.0,158.0,15.0,4.0,17.0,4.0,7.62,4.53
3,3,34,51,118,126204,36.3,166.0,18.0,714.0,81.0,0.0,5.0,23.0,5.0,9.22,8.81
3,3,32,32,406,85872,33.7,169.0,32.0,2655.0,406.0,18.0,3.0,7.0,3.0,5.28,6.54
3,3,50,19,30,58653,37.6,112.0,15.0,116.0,17.0,18.0,6.0,23.0,4.0,7.47,6.82
3,3,25,73,780,61031,33.4,203.0,68.0,6564.0,780.0,15.0,5.0,7.0,3.0,2.99,8.42
3,3,100,12,1,28243,45.8,282.0,119.0,179157.0,22726.0,15.0,6.0,19.0,5.0,2.37,7.88
3,3,18,147,24598,58237,38.1,213.0,62.0,85968.0,3783.0,15.0,3.0,18.0,3.0,3.44,22.72
3,3,20,62,3783,85962,41.8,62.0,11.0,59.0,14.0,12.0,5.0,0.0,13.0,5.64,4.21
3,3,111,25,41,119917,43.8,100.0,17.0,171.0,29.0,15.0,4.0,16.0,19.0,5.88,5.9
3,3,107,32,68,93520,37.3,154.0,67.0,2527.0,551.0,17.0,4.0,8.0,4.0,2.3,4.59
3,3,30,82,573,63956,34.1,127.0,15.0,43.0,5.0,14.0,4.0,22.0,16.0,8.47,8.6
3,3,49,32,14,129501,36.0,136.0,11.0,5675.0,366.0,18.0,5.0,23.0,16.0,12.36,15.51
3,3,88,68,558,74233,34.1,176.0,62.0,9609.0,1224.0,17.0,3.0,17.0,3.0,2.84,7.85
3,3,26,62,1224,65925,30.4,74.0,7.0,1000.0,1.0,12.0,5.0,16.0,15.0,10.57,1000.0
3,3,123,8,2,165632,41.6,210.0,110.0,110690.0,12413.0,18.0,6.0,23.0,5.0,1.91,8.92
3,3,9,145,19380,43022,32.4,132.0,22.0,154.0,44.0,18.0,5.0,23.0,12.0,6.0,3.5
3,3,104,41,70,174240,37.3,123.0,16.0,1785.0,290.0,0.0,5.0,8.0,3.0,7.69,6.16
3,3,33,29,290,92476,34.6,141.0,20.0,65.0,5.0,18.0,4.0,16.0,9.0,7.05,13.0
3,3,62,26,20,189076,38.4,111.0,50.0,44644.0,714.0,14.0,1.0,15.0,3.0,2.22,62.53
3,3,22,50,714,0,0.0,63.0,12.0,1000.0,1.0,18.0,3.0,5.0,2.0,5.25,1000.0
3,4,44,48,90,141055,31.5,251.0,31.0,264.0,55.0,16.0,2.0,6.0,10.0,8.1,4.8
3,4,103,27,26,68981,39.3,201.0,20.0,266.0,26.0,15.0,5.0,17.0,4.0,10.05,10.23
3,4,28,57,1189,50095,34.8,180.0,57.0,7529.0,932.0,16.0,4.0,7.0,3.0,3.16,8.08
3,4,105,31,18,200852,40.1,148.0,31.0,53.0,11.0,12.0,4.0,16.0,3.0,4.77,4.82
3,4,13,130,12251,49348,34.2,273.0,122.0,167294.0,12251.0,16.0,5.0,20.0,4.0,2.24,13.66
3,4,71,32,149,111325,34.3,163.0,21.0,580.0,65.0,0.0,3.0,23.0,16.0,7.76,8.92
3,4,7,66,3739,72789,41.1,173.0,64.0,27082.0,2561.0,20.0,6.0,23.0,5.0,2.7,10.57
3,4,46,27,56,136982,29.9,193.0,27.0,105.0,6.0,19.0,4.0,23.0,14.0,7.15,17.5
3,4,48,33,3,130442,28.9,156.0,25.0,40.0,3.0,18.0,5.0,23.0,4.0,6.24,13.33
3,4,19,120,10150,221922,39.9,257.0,68.0,190974.0,7927.0,12.0,3.0,8.0,3.0,3.78,24.09
3,4,41,32,11,55492,30.3,187.0,23.0,40.0,10.0,16.0,5.0,20.0,16.0,8.13,4.0
3,4,14,127,20883,16368,33.2,282.0,125.0,185924.0,20564.0,20.0,6.0,21.0,3.0,2.26,9.04
3,4,67,48,12,138643,37.8,190.0,40.0,46.0,6.0,17.0,5.0,23.0,10.0,4.75,7.67
3,4,17,112,18534,97402,38.4,174.0,107.0,253985.0,18534.0,12.0,6.0,21.0,4.0,1.63,13.7
3,4,61,29,31,150931,39.9,218.0,16.0,85.0,10.0,8.0,5.0,8.0,10.0,13.62,8.5
3,4,102,26,72,154987,35.5,115.0,26.0,364.0,72.0,17.0,4.0,7.0,4.0,4.42,5.06
3,4,110,99,782,142289,35.8,154.0,63.0,1007.0,177.0,16.0,9.0,2.0,11.0,2.44,5.69
3,4,108,112,3646,139088,37.1,175.0,75.0,10220.0,3058.0,8.0,5.0,7.0,3.0,2.33,3.34
3,4,75,67,16,185182,33.0,344.0,62.0,84.0,14.0,19.0,5.0,22.0,12.0,5.55,6.0
3,4,73,26,32,94149,32.3,200.0,26.0,109.0,9.0,18.0,4.0,23.0,15.0,7.69,12.11
3,4,60,37,17,109876,43.7,120.0,19.0,28.0,5.0,20.0,5.0,0.0,19.0,6.32,5.6
3,4,68,22,54,125011,39.4,105.0,18.0,241.0,19.0,15.0,5.0,22.0,10.0,5.83,12.68
3,4,79,25,205,75318,29.1,180.0,25.0,1155.0,60.0,21.0,3.0,23.0,16.0,7.2,19.25
3,4,23,68,3310,59777,34.5,252.0,67.0,31190.0,2248.0,16.0,3.0,7.0,3.0,3.76,13.87
3,4,42,28,16,139743,29.4,155.0,25.0,41.0,1.0,19.0,5.0,23.0,11.0,6.2,41.0
3,4,115,123,1539,180562,35.0,245.0,90.0,47002.0,1115.0,21.0,6.0,17.0,3.0,2.72,42.15
3,4,52,46,22,131423,32.3,245.0,45.0,67.0,15.0,15.0,6.0,13.0,5.0,5.44,4.47
3,4,122,15,5,135323,41.4,289.0,67.0,102855.0,7679.0,15.0,4.0,21.0,4.0,4.31,13.39
3,4,1,67,7679,88716,34.0,103.0,16.0,339.0,56.0,15.0,6.0,23.0,17.0,6.44,6.05
3,4,72,41,102,151258,33.3,158.0,34.0,170.0,54.0,15.0,5.0,16.0,3.0,4.65,3.15
3,4,109,44,63,250162,42.8,197.0,67.0,48345.0,3452.0,17.0,4.0,18.0,3.0,2.94,14.0
3,4,24,67,4774,124447,43.4,160.0,19.0,967.0,35.0,22.0,4.0,23.0,14.0,8.42,27.63
3,4,81,19,323,67371,33.2,219.0,78.0,16045.0,905.0,0.0,5.0,23.0,16.0,2.81,17.73
3,4,90,87,3433,124082,30.9,104.0,10.0,934.0,128.0,0.0,5.0,8.0,3.0,10.4,7.3
3,4,112,17,157,114637,42.1,230.0,44.0,80.0,23.0,20.0,5.0,7.0,15.0,5.23,3.48
3,4,43,45,37,189556,34.2,194.0,58.0,14391.0,1386.0,14.0,5.0,23.0,3.0,3.34,10.38
3,4,84,68,1480,66385,35.0,163.0,43.0,45.0,4.0,18.0,4.0,22.0,14.0,3.79,11.25
3,4,47,43,20,144341,35.6,183.0,21.0,1169.0,86.0,22.0,5.0,23.0,14.0,8.71,13.59
3,4,77,30,194,127627,34.2,151.0,29.0,796.0,36.0,0.0,4.0,0.0,11.0,5.21,22.11
3,4,83,29,292,135837,30.4,263.0,86.0,34172.0,1305.0,20.0,3.0,21.0,3.0,3.06,26.19
3,4,113,88,1461,239699,35.9,174.0,36.0,218.0,27.0,12.0,4.0,15.0,3.0,4.83,8.07
3,4,120,36,92,172369,35.9,161.0,33.0,514.0,91.0,12.0,2.0,7.0,11.0,4.88,5.65
3,4,70,45,163,162030,34.3,104.0,13.0,30.0,6.0,18.0,5.0,23.0,9.0,8.0,5.0
3,4,69,20,16,88367,37.1,91.0,20.0,112.0,39.0,16.0,5.0,17.0,3.0,4.55,2.87
3,4,66,29,62,164842,27.9,197.0,89.0,9271.0,1644.0,0.0,5.0,7.0,16.0,2.21,5.64
3,4,114,135,3887,172468,35.1,117.0,10.0,5046.0,267.0,19.0,4.0,8.0,4.0,11.7,18.9
3,4,76,10,267,42463,36.5,95.0,17.0,62.0,12.0,20.0,4.0,23.0,3.0,5.59,5.17
3,4,63,17,20,116657,38.6,145.0,21.0,39.0,3.0,18.0,4.0,23.0,8.0,6.9,13.0
3,4,45,21,8,122417,42.9,122.0,30.0,136.0,29.0,15.0,5.0,16.0,20.0,4.07,4.69
3,4,106,33,36,137073,38.7,207.0,113.0,89032.0,9545.0,12.0,6.0,19.0,5.0,1.83,9.33
3,4,10,122,13970,77205,37.1,143.0,59.0,9076.0,801.0,14.0,4.0,23.0,11.0,2.42,11.33
3,4,78,59,853,73881,35.4,205.0,116.0,146068.0,15766.0,16.0,6.0,21.0,5.0,1.77,9.26
3,4,6,140,20989,66772,36.5,237.0,59.0,73577.0,5296.0,15.0,5.0,23.0,5.0,4.02,13.89
3,4,5,64,7382,44898,40.0,166.0,61.0,11668.0,898.0,0.0,4.0,23.0,5.0,2.72,12.99
3,4,94,61,1677,33351,34.7,282.0,37.0,715.0,158.0,15.0,4.0,17.0,4.0,7.62,4.53
3,4,40,37,158,98324,28.7,166.0,18.0,714.0,81.0,0.0,5.0,23.0,5.0,9.22,8.81
3,4,34,40,131,126204,36.3,169.0,32.0,2655.0,406.0,18.0,3.0,7.0,3.0,5.28,6.54
3,4,32,33,479,85872,33.7,112.0,15.0,116.0,17.0,18.0,6.0,23.0,4.0,7.47,6.82
3,4,50,21,17,58653,37.6,203.0,68.0,6564.0,780.0,15.0,5.0,7.0,3.0,2.99,8.42
3,4,25,77,1096,61031,33.4,63.0,12.0,1000.0,1.0,18.0,3.0,5.0,2.0,5.25,1000.0
3,4,100,15,2,28243,45.8,282.0,119.0,179157.0,22726.0,15.0,6.0,19.0,5.0,2.37,7.88
3,4,18,158,24213,58237,38.1,213.0,62.0,85968.0,3783.0,15.0,3.0,18.0,3.0,3.44,22.72
3,4,20,65,4651,85962,41.8,62.0,11.0,59.0,14.0,12.0,5.0,0.0,13.0,5.64,4.21
3,4,111,12,27,119917,43.8,100.0,17.0,171.0,29.0,15.0,4.0,16.0,19.0,5.88,5.9
