day,hour,precinct,criminal,traffic
6,1,120,106,80
6,1,70,94,725
6,1,69,62,33
6,1,66,65,186
6,1,114,162,11758
6,1,76,35,3521
6,1,63,71,78
6,1,45,90,45
6,1,106,115,101
6,1,10,117,78771
6,1,78,37,12426
6,1,6,159,192455
6,1,5,62,87588
6,1,94,86,24400
6,1,40,228,536
6,1,34,123,1123
6,1,32,112,1833
6,1,50,54,177
6,1,25,83,3245
6,1,100,38,13
6,1,18,139,142312
6,1,20,48,37413
6,1,111,30,65
6,1,107,59,135
6,1,30,76,2767
6,1,49,83,40
6,1,88,43,8507
6,1,26,48,4624
6,1,123,40,12
6,1,9,157,173205
6,1,104,94,351
6,1,33,76,1837
6,1,62,63,40
6,1,22,6,6830
6,2,44,126,242
6,2,103,88,80
6,2,28,49,3480
6,2,105,58,32
6,2,13,98,123993
6,2,71,89,747
6,2,7,123,62667
6,2,46,126,173
6,2,48,140,82
6,2,19,98,39839
6,2,41,99,73
6,2,14,110,111604
6,2,67,147,92
6,2,17,69,74200
6,2,61,69,96
6,2,102,112,260
6,2,110,99,1713
6,2,108,99,7848
6,2,75,250,109
6,2,73,125,181
6,2,60,57,22
6,2,68,56,305
6,2,79,86,2401
6,2,23,73,6812
6,2,42,84,34
6,2,115,166,2377
6,2,52,131,90
6,2,122,58,11
6,2,1,47,45739
6,2,72,85,707
6,2,109,83,207
6,2,24,45,13892
6,2,81,81,2509
6,2,90,93,28239
6,2,112,24,713
6,2,43,197,99
6,2,84,33,7980
6,2,47,122,78
6,2,77,90,2346
6,2,101,58,10
6,2,83,95,3856
6,2,113,101,1769
6,2,120,74,120
6,2,70,86,613
6,2,69,55,45
6,2,66,61,118
6,2,114,169,10653
6,2,76,21,2099
6,2,63,52,133
6,2,45,65,45
6,2,106,100,85
6,2,10,87,70943
6,2,78,34,8616
6,2,6,153,176647
6,2,5,51,78216
6,2,94,62,19041
6,2,40,171,585
6,2,34,84,812
6,2,32,97,1595
6,2,50,40,137
6,2,25,62,2496
6,2,100,37,15
6,2,18,138,111237
6,2,20,31,22363
6,2,111,34,59
6,2,107,57,169
6,2,30,60,2055
6,2,49,56,71
6,2,88,48,6036
6,2,26,37,3565
6,2,123,42,16
6,2,9,169,166929
6,2,104,88,348
6,2,33,66,1467
6,2,62,75,75
6,2,22,1,3941
6,3,44,132,250
6,3,103,101,68
6,3,28,47,2904
6,3,105,85,35
6,3,13,105,86355
6,3,71,74,727
6,3,7,98,50791
6,3,46,149,181
6,3,48,111,66
6,3,19,99,26839
6,3,41,72,91
6,3,14,113,80494
6,3,67,150,114
6,3,17,51,52583
6,3,61,49,89
6,3,102,109,217
6,3,110,106,1657
6,3,108,100,6988
6,3,75,193,72
6,3,73,103,214
6,3,60,61,46
6,3,68,68,301
6,3,79,85,1905
6,3,23,57,4846
6,3,42,80,73
6,3,115,212,2105
6,3,52,92,96
6,3,122,48,40
6,3,1,44,28809
6,3,72,79,593
6,3,109,65,201
6,3,24,29,9094
6,3,81,72,2146
6,3,90,95,20975
6,3,112,24,555
6,3,43,127,134
6,3,84,40,5050
6,3,47,108,109
6,3,77,91,1491
6,3,101,44,2
6,3,83,100,3056
6,3,113,73,1111
6,3,120,80,91
6,3,70,74,517
6,3,69,52,52
6,3,66,62,98
6,3,114,186,9060
6,3,76,21,1199
6,3,63,41,151
6,3,45,78,46
6,3,106,97,102
6,3,10,101,59962
6,3,78,33,5035
6,3,6,157,140837
6,3,5,48,60716
6,3,94,70,13504
6,3,40,151,583
6,3,34,112,596
6,3,32,76,1326
6,3,50,49,112
6,3,25,50,2262
6,3,100,32,11
6,3,18,151,90763
6,3,20,20,13344
6,3,111,26,77
6,3,107,38,130
6,3,30,66,1524
6,3,49,43,88
6,3,88,41,3566
6,3,26,40,2923
6,3,123,27,16
6,3,9,128,133724
6,3,104,94,381
6,3,33,57,1140
6,3,62,50,75
6,3,22,1,1938
6,4,44,131,329
6,4,103,96,100
6,4,28,44,2378
6,4,105,60,33
6,4,13,77,49863
6,4,71,85,499
6,4,7,73,24411
6,4,46,112,135
6,4,48,108,91
6,4,19,46,18923
6,4,41,67,93
6,4,14,89,58645
6,4,67,118,103
6,4,17,52,37502
6,4,61,63,103
6,4,102,126,282
6,4,110,129,1843
6,4,108,84,8167
6,4,75,167,119
6,4,73,70,192
6,4,60,49,45
6,4,68,35,305
6,4,79,70,1378
6,4,23,55,4611
6,4,42,79,84
6,4,115,268,3230
6,4,52,115,105
6,4,122,37,29
6,4,1,47,18420
6,4,72,108,529
6,4,109,60,167
6,4,24,34,6847
6,4,81,58,1540
6,4,90,114,14402
6,4,112,20,518
6,4,43,132,135
6,4,84,27,3442
6,4,47,93,138
6,4,77,88,962
6,4,101,43,4
6,4,83,97,2208
6,4,113,100,1431
6,4,120,74,113
6,4,70,87,460
6,4,69,46,61
6,4,66,63,136
6,4,114,212,9387
6,4,76,19,819
6,4,63,44,161
6,4,45,65,30
6,4,106,84,154
6,4,10,76,41383
6,4,78,22,2836
6,4,6,102,77503
6,4,5,47,32945
6,4,94,38,9104
6,4,40,102,667
6,4,34,153,759
6,4,32,78,1174
6,4,50,45,107
6,4,25,53,2304
6,4,100,23,6
6,4,18,107,72030
6,4,20,29,8383
6,4,111,30,73
6,4,107,46,181
6,4,30,94,1534
6,4,49,43,76
6,4,88,21,2102
6,4,26,33,2406
6,4,123,25,12
6,4,9,79,70379
6,4,104,113,277
6,4,33,67,1022
6,4,62,62,94
6,4,22,1,1362
6,5,44,73,219
6,5,103,54,77
6,5,28,22,1630
6,5,105,46,36
6,5,13,43,20641
6,5,71,50,274
6,5,7,29,5865
6,5,46,80,86
6,5,48,67,37
6,5,19,26,12839
6,5,41,55,68
6,5,14,42,31863
6,5,67,94,41
6,5,17,16,19728
6,5,61,31,56
6,5,102,60,180
6,5,110,73,1058
6,5,108,50,5217
6,5,75,136,56
6,5,73,59,85
6,5,60,33,26
6,5,68,22,101
6,5,79,51,496
6,5,23,34,4174
6,5,42,48,32
6,5,115,136,1938
6,5,52,78,69
6,5,122,30,21
6,5,1,24,9508
6,5,72,42,183
6,5,109,53,155
6,5,24,28,5745
6,5,81,45,515
6,5,90,46,5327
6,5,112,26,273
6,5,43,118,66
6,5,84,26,2113
6,5,47,67,48
6,5,77,44,471
6,5,101,28,4
6,5,83,61,825
6,5,113,63,9622
6,5,120,47,115
6,5,70,64,278
6,5,69,23,18
6,5,66,32,117
6,5,114,81,4722
6,5,76,11,378
6,5,63,17,53
6,5,45,37,31
6,5,106,46,32
6,5,10,34,14167
6,5,78,23,1240
6,5,6,53,24268
6,5,5,20,10682
6,5,94,32,3105
6,5,40,77,396
6,5,34,67,194
6,5,32,44,820
6,5,50,33,82
6,5,25,32,1685
6,5,100,14,9
6,5,18,47,36756
6,5,20,11,5918
6,5,111,10,37
6,5,107,27,120
6,5,30,46,987
6,5,49,38,58
6,5,88,14,804
6,5,26,8,1569
6,5,123,7,8
6,5,9,30,22599
6,5,104,51,151
6,5,33,30,628
6,5,62,43,44
6,5,22,0,1438
6,6,44,76,191
6,6,103,45,86
6,6,28,22,1887
6,6,105,36,43
6,6,13,25,16756
6,6,71,31,205
6,6,7,13,3276
6,6,46,44,58
6,6,48,52,21
6,6,19,22,20197
6,6,41,42,37
6,6,14,28,29211
6,6,67,60,22
6,6,17,12,24564
6,6,61,10,42
6,6,102,49,241
6,6,110,58,981
6,6,108,33,5906
6,6,75,98,37
6,6,73,62,39
6,6,60,21,9
6,6,68,18,71
6,6,79,36,311
6,6,23,30,7439
6,6,42,40,36
6,6,115,53,2309
6,6,52,50,41
6,6,122,10,5
6,6,1,12,9454
6,6,72,21,154
6,6,109,35,95
6,6,24,16,9580
6,6,81,23,313
6,6,90,30,3113
6,6,112,10,439
6,6,43,55,83
6,6,84,16,2260
6,6,47,52,29
6,6,77,35,246
6,6,101,28,2
6,6,83,50,295
6,6,113,41,18120
6,6,120,33,108
6,6,70,28,156
6,6,69,24,10
6,6,66,20,76
6,6,114,39,5286
6,6,76,7,672
6,6,63,23,45
6,6,45,21,9
6,6,106,30,68
6,6,10,13,9129
6,6,78,15,1065
6,6,6,18,13261
6,6,5,15,6745
6,6,94,14,2216
6,6,40,58,384
6,6,34,27,139
6,6,32,31,994
6,6,50,22,28
6,6,25,36,2188
6,6,100,17,1
6,6,18,27,28316
6,6,20,7,8870
6,6,111,6,41
6,6,107,25,68
6,6,30,30,1197
6,6,49,33,19
6,6,88,17,494
6,6,26,7,1998
6,6,123,9,3
6,6,9,16,14001
6,6,104,36,120
6,6,33,23,650
6,6,62,24,23
6,6,22,0,2727
6,7,44,49,112
6,7,103,30,95
6,7,28,17,2823
6,7,105,51,31
6,7,13,29,22932
6,7,71,35,247
6,7,7,13,3029
6,7,46,49,44
6,7,48,49,22
6,7,19,24,35082
6,7,41,37,16
6,7,14,25,35855
6,7,67,57,19
6,7,17,11,35604
6,7,61,24,47
6,7,102,35,232
6,7,110,25,820
6,7,108,33,5986
6,7,75,105,33
6,7,73,39,52
6,7,60,32,11
6,7,68,17,56
6,7,79,41,225
6,7,23,29,11333
6,7,42,40,12
6,7,115,56,4486
6,7,52,27,45
6,7,122,21,4
6,7,1,17,13010
6,7,72,21,134
6,7,109,32,92
6,7,24,16,14227
6,7,81,30,206
6,7,90,26,1839
6,7,112,11,585
6,7,43,60,37
6,7,84,17,3284
6,7,47,45,15
6,7,77,46,270
6,7,101,20,2
6,7,83,36,144
6,7,113,68,18564
6,7,120,37,117
6,7,70,37,221
6,7,69,15,24
6,7,66,30,79
6,7,114,71,5696
6,7,76,11,933
6,7,63,14,31
6,7,45,25,19
6,7,106,25,31
6,7,10,18,11868
6,7,78,10,1163
6,7,6,13,15080
6,7,5,15,6808
6,7,94,13,1821
6,7,40,45,390
6,7,34,23,141
6,7,32,26,1022
6,7,50,17,43
6,7,25,39,2693
6,7,100,10,1
6,7,18,19,38106
6,7,20,9,14688
6,7,111,13,26
6,7,107,21,110
6,7,30,32,1374
6,7,49,29,28
6,7,88,17,479
6,7,26,6,2467
6,7,123,9,5
6,7,9,22,13924
6,7,104,33,91
6,7,33,32,817
6,7,62,22,15
6,7,22,2,4593
6,8,44,78,135
6,8,103,60,104
6,8,28,20,3725
6,8,105,56,13
6,8,13,39,34973
6,8,71,51,267
6,8,7,25,3904
6,8,46,65,44
6,8,48,48,11
6,8,19,32,54828
6,8,41,47,15
6,8,14,43,56515
6,8,67,78,19
6,8,17,21,58091
6,8,61,43,35
6,8,102,59,248
6,8,110,39,975
6,8,108,64,6746
6,8,75,123,40
6,8,73,55,51
6,8,60,51,22
6,8,68,42,56
6,8,79,38,208
6,8,23,38,13759
6,8,42,59,6
6,8,115,56,8640
6,8,52,51,17
6,8,122,49,2
6,8,1,34,23097
6,8,72,36,153
6,8,109,46,93
6,8,24,26,23596
6,8,81,49,183
6,8,90,52,1904
6,8,112,24,606
6,8,43,90,63
6,8,84,15,4210
6,8,47,49,8
6,8,77,63,329
6,8,101,50,2
6,8,83,50,92
6,8,113,74,13504
6,8,120,65,119
6,8,70,43,254
6,8,69,26,7
6,8,66,31,103
6,8,114,48,6560
6,8,76,13,1396
6,8,63,51,37
6,8,45,38,12
6,8,106,40,25
6,8,10,16,18511
6,8,78,26,1779
6,8,6,19,23888
6,8,5,42,9981
6,8,94,24,1862
6,8,40,57,259
6,8,34,29,150
6,8,32,55,1141
6,8,50,27,43
6,8,25,69,3073
6,8,100,23,6
6,8,18,55,63319
6,8,20,32,27209
6,8,111,14,17
6,8,107,38,120
6,8,30,28,1680
6,8,49,29,37
6,8,88,24,664
6,8,26,19,3956
6,8,123,31,8
6,8,9,24,19224
6,8,104,49,78
6,8,33,25,808
6,8,62,43,24
6,8,22,3,8975
6,9,44,73,196
6,9,103,79,96
6,9,28,36,5887
6,9,105,72,29
6,9,13,27,55499
6,9,71,45,273
6,9,7,24,5349
6,9,46,69,53
6,9,48,66,14
6,9,19,35,85219
6,9,41,79,27
6,9,14,59,85216
6,9,67,73,28
6,9,17,24,92386
6,9,61,50,40
6,9,102,56,278
6,9,110,51,1047
6,9,108,50,8178
6,9,75,130,49
6,9,73,98,49
6,9,60,54,13
6,9,68,38,57
6,9,79,62,346
6,9,23,47,19538
6,9,42,50,27
6,9,115,80,16943
6,9,52,56,46
6,9,122,43,7
6,9,1,44,37015
6,9,72,30,212
6,9,109,75,80
6,9,24,24,35391
6,9,81,36,202
6,9,90,67,2500
6,9,112,17,773
6,9,43,86,55
6,9,84,29,6050
6,9,47,72,7
6,9,77,65,392
6,9,101,36,8
6,9,83,57,157
6,9,113,74,9304
6,9,120,62,146
6,9,70,70,325
6,9,69,60,9
6,9,66,36,106
6,9,114,68,7724
6,9,76,26,1982
6,9,63,41,32
6,9,45,53,12
6,9,106,54,40
6,9,10,36,29976
6,9,78,30,2413
6,9,6,24,38028
6,9,5,61,15589
6,9,94,31,2380
6,9,40,68,323
6,9,34,43,152
6,9,32,40,1697
6,9,50,37,38
6,9,25,47,4298
6,9,100,29,3
6,9,18,49,90309
6,9,20,40,44659
6,9,111,17,19
6,9,107,33,129
6,9,30,41,1942
6,9,49,58,42
6,9,88,21,935
6,9,26,27,5126
6,9,123,21,1
6,9,9,32,28791
6,9,104,57,82
6,9,33,29,1154
6,9,62,42,30
6,9,22,1,14887
6,10,44,96,193
6,10,103,96,93
6,10,28,39,6860
6,10,105,69,37
6,10,13,52,78462
6,10,71,62,347
6,10,7,25,7390
6,10,46,101,47
6,10,48,76,8
6,10,19,44,116916
6,10,41,88,31
6,10,14,79,115329
6,10,67,105,28
6,10,17,17,135041
6,10,61,48,40
6,10,102,49,352
6,10,110,61,832
6,10,108,46,8417
6,10,75,139,44
6,10,73,107,98
6,10,60,54,20
6,10,68,55,61
6,10,79,78,464
6,10,23,55,25248
6,10,42,69,17
6,10,115,81,27658
6,10,52,73,35
6,10,122,52,3
6,10,1,43,55339
6,10,72,30,269
6,10,109,92,111
6,10,24,38,44191
6,10,81,59,263
6,10,90,53,2946
6,10,112,43,618
6,10,43,114,45
6,10,84,38,8464
6,10,47,79,27
6,10,77,63,488
6,10,101,56,1
6,10,83,65,170
6,10,113,81,13488
6,10,120,65,140
6,10,70,87,392
6,10,69,50,25
6,10,66,44,104
6,10,114,89,7675
6,10,76,28,2643
6,10,63,33,43
6,10,45,48,19
6,10,106,56,39
6,10,10,32,43085
6,10,78,42,2996
6,10,6,30,56307
6,10,5,55,23905
6,10,94,35,2883
6,10,40,83,387
6,10,34,46,183
6,10,32,56,1970
6,10,50,46,62
6,10,25,78,4824
6,10,100,42,8
6,10,18,64,114431
6,10,20,45,58547
6,10,111,20,38
6,10,107,36,117
6,10,30,33,2148
6,10,49,58,53
6,10,88,39,1490
6,10,26,31,6611
6,10,123,17,3
6,10,9,26,38648
6,10,104,63,99
6,10,33,34,1120
6,10,62,56,27
6,10,22,3,20256
6,11,44,114,130
6,11,103,86,129
6,11,28,50,6667
6,11,105,64,39
6,11,13,50,97674
6,11,71,69,385
6,11,7,29,8524
6,11,46,94,47
6,11,48,73,19
6,11,19,43,130234
6,11,41,73,28
6,11,14,86,139768
6,11,67,103,21
6,11,17,29,162072
6,11,61,59,33
6,11,102,77,294
6,11,110,73,805
6,11,108,37,7367
6,11,75,158,39
6,11,73,115,57
6,11,60,67,16
6,11,68,52,47
6,11,79,63,439
6,11,23,59,25314
6,11,42,83,22
6,11,115,77,30064
6,11,52,88,47
6,11,122,61,5
6,11,1,55,71801
6,11,72,44,183
6,11,109,99,85
6,11,24,44,45382
6,11,81,64,261
6,11,90,56,3724
6,11,112,34,463
6,11,43,112,50
6,11,84,45,9292
6,11,47,81,12
6,11,77,75,564
6,11,101,56,16
6,11,83,65,157
6,11,113,73,17640
6,11,120,74,172
6,11,70,83,270
6,11,69,55,12
6,11,66,44,71
6,11,114,86,6638
6,11,76,28,2277
6,11,63,60,29
6,11,45,59,14
6,11,106,75,40
6,11,10,33,56846
6,11,78,41,3116
6,11,6,36,70251
6,11,5,43,32019
6,11,94,38,3621
6,11,40,106,313
6,11,34,48,282
6,11,32,52,1793
6,11,50,41,65
6,11,25,62,4539
6,11,100,29,5
6,11,18,73,121178
6,11,20,36,68532
6,11,111,25,21
6,11,107,34,102
6,11,30,46,2140
6,11,49,71,41
6,11,88,39,1690
6,11,26,20,6941
6,11,123,20,3
6,11,9,43,46042
6,11,104,64,87
6,11,33,51,1317
6,11,62,64,21
6,11,22,2,25082
6,12,44,126,151
6,12,103,128,111
6,12,28,79,6058
6,12,105,122,21
6,12,13,98,107785
6,12,71,91,332
6,12,7,30,8987
6,12,46,111,40
6,12,48,100,7
6,12,19,99,137371
6,12,41,104,21
6,12,14,144,147786
6,12,67,145,26
6,12,17,46,177950
6,12,61,71,47
6,12,102,101,242
6,12,110,121,566
6,12,108,78,5716
6,12,75,218,36
6,12,73,139,26
6,12,60,107,22
6,12,68,64,50
6,12,79,97,434
6,12,23,77,23940
6,12,42,95,21
6,12,115,97,33147
6,12,52,99,44
6,12,122,91,6
6,12,1,90,80161
6,12,72,66,139
6,12,109,136,124
6,12,24,78,44693
6,12,81,90,226
6,12,90,95,4052
6,12,112,57,416
6,12,43,165,65
6,12,84,57,9888
6,12,47,104,7
6,12,77,101,597
6,12,101,57,12
6,12,83,79,143
6,12,113,111,19900
6,12,120,126,210
6,12,70,115,215
6,12,69,56,6
6,12,66,55,70
6,12,114,137,5708
6,12,76,29,1756
6,12,63,64,13
6,12,45,98,14
6,12,106,81,34
6,12,10,59,65470
6,12,78,57,3364
6,12,6,52,82023
6,12,5,53,40770
6,12,94,50,4157
6,12,40,123,337
6,12,34,62,320
6,12,32,83,1347
6,12,50,72,96
6,12,25,94,4360
6,12,100,53,9
6,12,18,101,119357
6,12,20,78,73594
6,12,111,37,16
6,12,107,55,88
6,12,30,65,1998
6,12,49,84,23
6,12,88,50,1685
6,12,26,31,7530
6,12,123,38,8
6,12,9,50,49976
6,12,104,82,99
6,12,33,33,1104
6,12,62,75,14
6,12,22,7,32602
6,13,44,130,151
6,13,103,100,177
6,13,28,74,6241
6,13,105,83,32
6,13,13,72,106778
6,13,71,74,233
6,13,7,36,9754
6,13,46,134,42
6,13,48,85,17
6,13,19,70,132226
6,13,41,99,25
6,13,14,147,142828
6,13,67,112,9
6,13,17,24,174251
6,13,61,57,46
6,13,102,81,283
6,13,110,85,589
6,13,108,47,5519
6,13,75,207,45
6,13,73,136,36
6,13,60,93,20
6,13,68,62,84
6,13,79,80,410
6,13,23,78,22375
6,13,42,79,21
6,13,115,73,37423
6,13,52,114,39
6,13,122,73,15
6,13,1,67,79716
6,13,72,62,158
6,13,109,115,137
6,13,24,70,41518
6,13,81,80,201
6,13,90,77,4408
6,13,112,42,352
6,13,43,151,41
6,13,84,53,9503
6,13,47,95,20
6,13,77,79,524
6,13,101,45,20
6,13,83,77,150
6,13,113,98,29529
6,13,120,87,200
6,13,70,82,187
6,13,69,49,16
6,13,66,56,81
6,13,114,86,4800
6,13,76,33,1747
6,13,63,73,26
6,13,45,75,9
6,13,106,59,53
6,13,10,47,66428
6,13,78,56,3322
6,13,6,62,86838
6,13,5,58,46319
6,13,94,45,4477
6,13,40,124,300
6,13,34,56,319
6,13,32,68,1388
6,13,50,54,79
6,13,25,65,4543
6,13,100,29,1
6,13,18,98,113092
6,13,20,49,72890
6,13,111,34,37
6,13,107,48,55
6,13,30,42,2042
6,13,49,53,12
6,13,88,57,1780
6,13,26,32,7010
6,13,123,22,7
6,13,9,73,50647
6,13,104,73,102
6,13,33,37,1217
6,13,62,76,13
6,13,22,13,34017
6,14,44,165,139
6,14,103,110,272
6,14,28,70,5602
6,14,105,109,48
6,14,13,95,104885
6,14,71,86,228
6,14,7,47,9701
6,14,46,139,32
6,14,48,96,16
6,14,19,85,126648
6,14,41,85,21
6,14,14,156,144526
6,14,67,99,25
6,14,17,35,175380
6,14,61,69,55
6,14,102,71,375
6,14,110,87,544
6,14,108,61,5202
6,14,75,239,61
6,14,73,136,40
6,14,60,101,18
6,14,68,70,67
6,14,79,102,394
6,14,23,74,20954
6,14,42,77,10
6,14,115,82,42997
6,14,52,114,44
6,14,122,67,16
6,14,1,94,77863
6,14,72,64,115
6,14,109,128,109
6,14,24,64,41056
6,14,81,82,181
6,14,90,93,4391
6,14,112,55,327
6,14,43,142,30
6,14,84,73,9614
6,14,47,97,19
6,14,77,70,465
6,14,101,63,7
6,14,83,80,145
6,14,113,99,35241
6,14,120,93,265
6,14,70,95,145
6,14,69,63,15
6,14,66,63,41
6,14,114,111,4241
6,14,76,28,1642
6,14,63,67,33
6,14,45,94,17
6,14,106,79,80
6,14,10,52,67386
6,14,78,62,3085
6,14,6,47,89251
6,14,5,76,47491
6,14,94,39,4202
6,14,40,101,339
6,14,34,56,435
6,14,32,86,1225
6,14,50,50,75
6,14,25,72,4732
6,14,100,30,3
6,14,18,108,115642
6,14,20,59,74624
6,14,111,19,34
6,14,107,57,115
6,14,30,43,1976
6,14,49,74,20
6,14,88,39,1617
6,14,26,31,6883
6,14,123,38,4
6,14,9,76,50101
6,14,104,88,101
6,14,33,47,1223
6,14,62,86,19
6,14,22,9,34399
6,15,44,150,147
6,15,103,147,224
6,15,28,84,4456
6,15,105,103,27
6,15,13,99,99354
6,15,71,96,236
6,15,7,44,8830
6,15,46,138,43
6,15,48,97,20
6,15,19,113,118722
6,15,41,108,24
6,15,14,177,132135
6,15,67,159,21
6,15,17,39,164978
6,15,61,88,56
6,15,102,74,380
6,15,110,116,534
6,15,108,53,4452
6,15,75,259,49
6,15,73,162,34
6,15,60,99,34
6,15,68,83,71
6,15,79,117,395
6,15,23,77,19754
6,15,42,84,27
6,15,115,87,45779
6,15,52,136,47
6,15,122,80,10
6,15,1,98,73240
6,15,72,64,105
6,15,109,135,127
6,15,24,71,39086
6,15,81,68,181
6,15,90,104,4073
6,15,112,61,428
6,15,43,189,40
6,15,84,74,8803
6,15,47,137,16
6,15,77,97,360
6,15,101,68,15
6,15,83,78,145
6,15,113,120,39099
6,15,120,115,347
6,15,70,130,239
6,15,69,73,24
6,15,66,47,63
6,15,114,113,3787
6,15,76,24,1421
6,15,63,76,28
6,15,45,122,8
6,15,106,84,86
6,15,10,36,63843
6,15,78,73,2884
6,15,6,75,82857
6,15,5,82,45655
6,15,94,48,4028
6,15,40,167,467
6,15,34,66,399
6,15,32,85,832
6,15,50,50,67
6,15,25,104,3782
6,15,100,44,14
6,15,18,108,104165
6,15,20,71,70620
6,15,111,33,27
6,15,107,57,154
6,15,30,65,1761
6,15,49,74,21
6,15,88,37,1492
6,15,26,47,6260
6,15,123,41,7
6,15,9,64,47127
6,15,104,92,127
6,15,33,58,1051
6,15,62,89,12
6,15,22,17,35079
6,16,44,198,179
6,16,103,141,241
6,16,28,91,4068
6,16,105,101,52
6,16,13,124,90729
6,16,71,90,197
6,16,7,43,8735
6,16,46,163,50
6,16,48,121,9
6,16,19,99,110941
6,16,41,92,23
6,16,14,203,122080
6,16,67,175,34
6,16,17,39,151681
6,16,61,74,54
6,16,102,74,362
6,16,110,132,493
6,16,108,60,4388
6,16,75,254,44
6,16,73,149,37
6,16,60,114,38
6,16,68,77,88
6,16,79,109,250
6,16,23,109,18139
6,16,42,91,10
6,16,115,97,45939
6,16,52,161,62
6,16,122,66,1
6,16,1,84,64578
6,16,72,67,135
6,16,109,116,169
6,16,24,61,34942
6,16,81,86,105
6,16,90,101,3566
6,16,112,61,374
6,16,43,181,27
6,16,84,73,7527
6,16,47,121,28
6,16,77,106,353
6,16,101,70,6
6,16,83,101,95
6,16,113,117,39339
6,16,120,97,250
6,16,70,94,235
6,16,69,55,12
6,16,66,51,78
6,16,114,133,3135
6,16,76,42,1641
6,16,63,83,30
6,16,45,108,15
6,16,106,81,74
6,16,10,46,58140
6,16,78,75,2881
6,16,6,65,73408
6,16,5,63,40087
6,16,94,47,3640
6,16,40,152,556
6,16,34,73,405
6,16,32,76,875
6,16,50,65,84
6,16,25,108,3868
6,16,100,50,7
6,16,18,141,98508
6,16,20,48,63858
6,16,111,30,31
6,16,107,63,92
6,16,30,59,1579
6,16,49,98,17
6,16,88,55,1319
6,16,26,34,5695
6,16,123,45,1
6,16,9,67,42825
6,16,104,86,103
6,16,33,52,997
6,16,62,103,71
6,16,22,14,31507
6,17,44,189,227
6,17,103,119,259
6,17,28,86,5504
6,17,105,115,25
6,17,13,108,98171
6,17,71,108,175
6,17,7,61,9590
6,17,46,158,41
6,17,48,99,15
6,17,19,101,117484
6,17,41,114,27
6,17,14,200,132680
6,17,67,161,25
6,17,17,37,168306
6,17,61,84,65
6,17,102,103,367
6,17,110,117,471
6,17,108,62,4905
6,17,75,248,52
6,17,73,168,47
6,17,60,109,45
6,17,68,82,109
6,17,79,100,298
6,17,23,92,19056
6,17,42,103,26
6,17,115,114,49159
6,17,52,154,60
6,17,122,85,3
6,17,1,84,69684
6,17,72,67,202
6,17,109,113,123
6,17,24,54,38288
6,17,81,109,217
6,17,90,81,4355
6,17,112,71,327
6,17,43,163,50
6,17,84,65,8517
6,17,47,132,14
6,17,77,97,368
6,17,101,75,18
6,17,83,105,183
6,17,113,115,38810
6,17,120,124,225
6,17,70,118,262
6,17,69,56,22
6,17,66,67,135
6,17,114,147,3340
6,17,76,28,1873
6,17,63,77,30
6,17,45,101,17
6,17,106,101,94
6,17,10,49,60515
6,17,78,73,3597
6,17,6,72,79653
6,17,5,74,45457
6,17,94,47,4350
6,17,40,173,614
6,17,34,81,394
6,17,32,112,1267
6,17,50,64,50
6,17,25,95,4276
6,17,100,50,1
6,17,18,135,111757
6,17,20,60,68870
6,17,111,48,28
6,17,107,64,75
6,17,30,61,1588
6,17,49,104,19
6,17,88,48,1451
6,17,26,38,6661
6,17,123,35,8
6,17,9,64,48626
6,17,104,94,149
6,17,33,48,1103
6,17,62,94,29
6,17,22,8,32973
6,18,44,204,88
6,18,103,119,254
6,18,28,78,4730
6,18,105,118,42
6,18,13,65,109451
6,18,71,90,229
6,18,7,45,10143
6,18,46,167,43
6,18,48,121,24
6,18,19,98,120158
6,18,41,122,13
6,18,14,219,157627
6,18,67,148,21
6,18,17,42,184080
6,18,61,103,60
6,18,102,100,310
6,18,110,132,408
6,18,108,68,4524
6,18,75,292,36
6,18,73,162,42
6,18,60,125,19
6,18,68,78,93
6,18,79,114,442
6,18,23,101,20296
6,18,42,117,5
6,18,115,116,49626
6,18,52,175,33
6,18,122,89,6
6,18,1,88,71180
6,18,72,72,287
6,18,109,130,138
6,18,24,66,40087
6,18,81,133,249
6,18,90,89,4868
6,18,112,85,357
6,18,43,193,50
6,18,84,80,8497
6,18,47,149,10
6,18,77,116,493
6,18,101,71,21
6,18,83,109,225
6,18,113,124,37154
6,18,120,148,168
6,18,70,132,214
6,18,69,94,14
6,18,66,68,72
6,18,114,141,3325
6,18,76,36,1715
6,18,63,94,21
6,18,45,121,26
6,18,106,97,75
6,18,10,48,67005
6,18,78,72,3502
6,18,6,61,93197
6,18,5,53,48539
6,18,94,39,4376
6,18,40,171,446
6,18,34,80,409
6,18,32,107,1033
6,18,50,69,66
6,18,25,71,4067
6,18,100,40,3
6,18,18,149,128019
6,18,20,59,74919
6,18,111,29,37
6,18,107,75,58
6,18,30,79,1770
6,18,49,102,10
6,18,88,50,1843
6,18,26,41,6483
6,18,9,69,54008
6,18,104,88,98
6,18,33,63,1275
6,18,62,107,24
6,18,22,9,24122
6,18,123,10,1000
6,19,44,195,99
6,19,103,119,187
6,19,28,73,3991
6,19,105,117,25
6,19,13,95,112156
6,19,71,126,226
6,19,7,51,9810
6,19,46,169,66
6,19,48,123,19
6,19,19,87,109576
6,19,41,119,24
6,19,14,183,168747
6,19,67,147,16
6,19,17,29,168322
6,19,61,81,36
6,19,102,122,248
6,19,110,131,347
