weekday,pick_hour,sum,precinct
0,0,3,111.0
0,0,3,111.0
0,0,1,111.0
0,0,1,111.0
0,0,1,10.0
0,0,1,10.0
0,0,2,10.0
0,0,1,10.0
0,0,5,10.0
0,0,14,10.0
0,0,1,10.0
0,0,3,10.0
0,0,68,10.0
0,0,2177,10.0
0,0,7763,18.0
0,0,17544,18.0
0,0,11647,18.0
0,0,7225,17.0
0,0,8757,17.0
0,0,5450,17.0
0,0,1410,19.0
0,0,352,19.0
0,0,17,19.0
0,0,240,19.0
0,0,168,114.0
0,0,517,114.0
0,0,543,114.0
0,0,334,114.0
0,0,48,114.0
0,0,12,114.0
0,0,9,114.0
0,0,5,115.0
0,0,11,115.0
0,0,10,115.0
0,0,26,115.0
0,0,6,115.0
0,0,7,110.0
0,0,2,110.0
0,0,1,110.0
0,0,1,110.0
0,0,2,109.0
0,0,41,109.0
0,0,2,109.0
0,0,2,109.0
0,0,1,111.0
0,0,3,111.0
0,0,2,10.0
0,0,2,10.0
0,0,2,10.0
0,0,2,10.0
0,0,4,10.0
0,0,5,10.0
0,0,3,10.0
0,0,64,18.0
0,0,2920,18.0
0,0,6505,18.0
0,0,9130,18.0
0,0,2559,18.0
0,0,1594,17.0
0,0,1945,19.0
0,0,2469,19.0
0,0,734,19.0
0,0,19,19.0
0,0,3,19.0
0,0,105,114.0
0,0,279,114.0
0,0,541,114.0
0,0,491,114.0
0,0,238,114.0
0,0,53,114.0
0,0,37,114.0
0,0,40,115.0
0,0,71,115.0
0,0,25,115.0
0,0,90,115.0
0,0,237,115.0
0,0,3987,115.0
0,0,5,109.0
0,0,2,109.0
0,0,6,109.0
0,0,2,109.0
0,0,9,109.0
0,0,7,111.0
0,0,1,120.0
0,0,8,10.0
0,0,1,10.0
0,0,5,10.0
0,0,2,10.0
0,0,1,18.0
0,0,304,18.0
0,0,1023,20.0
0,0,5215,20.0
0,0,420,20.0
0,0,292,22.0
0,0,2236,19.0
0,0,4608,19.0
0,0,2920,19.0
0,0,592,19.0
0,0,12,114.0
0,0,128,114.0
0,0,192,114.0
0,0,331,114.0
0,0,195,114.0
0,0,35,114.0
0,0,1,114.0
0,0,1,115.0
0,0,118,115.0
0,0,62,115.0
0,0,10944,115.0
0,0,2910,115.0
0,0,81,115.0
0,0,1,115.0
0,0,3,109.0
0,0,5,111.0
0,0,3,10.0
0,0,4,10.0
0,0,1,10.0
0,0,1,10.0
0,0,8,10.0
0,0,2,20.0
0,0,584,20.0
0,0,3769,20.0
0,0,1223,20.0
0,0,308,22.0
0,0,551,22.0
0,0,2543,19.0
0,0,4522,19.0
0,0,999,23.0
0,0,1,23.0
0,0,21,114.0
0,0,33,114.0
0,0,40,114.0
0,0,35,114.0
0,0,1,114.0
0,0,1,109.0
0,0,3,10.0
0,0,1,10.0
0,0,2,20.0
0,0,3,20.0
0,0,10,20.0
0,0,1941,20.0
0,0,4981,20.0
0,0,839,22.0
0,0,434,22.0
0,0,1718,23.0
0,0,865,23.0
0,0,69,23.0
0,0,1,23.0
0,0,5,23.0
0,0,7,114.0
0,0,1,114.0
0,0,2,109.0
0,0,1,109.0
0,0,1,111.0
0,0,1,111.0
0,0,1,10.0
0,0,4,10.0
0,0,2,20.0
0,0,4,20.0
0,0,22,20.0
0,0,2138,24.0
0,0,1453,24.0
0,0,389,24.0
0,0,118,22.0
0,0,509,23.0
0,0,745,23.0
0,0,590,23.0
0,0,1,23.0
0,0,6,25.0
0,0,3,40.0
0,0,1,41.0
0,0,1,109.0
0,0,1,10.0
0,0,5,10.0
0,0,2,10.0
0,0,3,20.0
0,0,177,24.0
0,0,2618,24.0
0,0,896,24.0
0,0,166,28.0
0,0,285,28.0
0,0,370,25.0
0,0,676,25.0
0,0,283,25.0
0,0,3,40.0
0,0,23,40.0
0,0,1,41.0
0,0,1,109.0
0,0,1,109.0
0,0,2,111.0
0,0,6,10.0
0,0,3,10.0
0,0,5,20.0
0,0,2,24.0
0,0,4,24.0
0,0,1550,24.0
0,0,1394,26.0
0,0,968,28.0
0,0,347,28.0
0,0,225,25.0
0,0,465,25.0
0,0,305,25.0
0,0,9,40.0
0,0,3,40.0
0,0,6,40.0
0,0,6,40.0
0,0,1,45.0
0,0,1,10.0
0,0,2,10.0
0,0,3,10.0
0,0,7,10.0
0,0,12,26.0
0,0,854,26.0
0,0,344,26.0
0,0,677,28.0
0,0,459,28.0
0,0,167,25.0
0,0,25,40.0
0,0,143,40.0
0,0,54,40.0
0,0,1,40.0
0,0,1,41.0
0,0,2,41.0
0,0,63,26.0
0,0,866,26.0
0,0,156,26.0
0,0,224,32.0
0,0,238,32.0
0,0,22,40.0
0,0,21,40.0
0,0,22,40.0
0,0,20,40.0
0,0,6,41.0
0,0,1,41.0
0,0,4,41.0
0,0,1,41.0
0,0,1,41.0
0,0,1,43.0
0,0,3,45.0
0,0,2,26.0
0,0,14,26.0
0,0,333,30.0
0,0,379,30.0
0,0,199,32.0
0,0,224,32.0
0,0,13,32.0
0,0,21,40.0
0,0,5,44.0
0,0,9,44.0
0,0,3,44.0
0,0,5,41.0
0,0,1,41.0
0,0,5,41.0
0,0,1,41.0
0,0,1,43.0
0,0,1,43.0
0,0,1,45.0
0,0,1,10.0
0,0,5,20.0
0,0,2,26.0
0,0,510,30.0
0,0,311,30.0
0,0,111,32.0
0,0,3,32.0
0,0,34,44.0
0,0,28,44.0
0,0,12,44.0
0,0,3,44.0
0,0,1,42.0
0,0,2,42.0
0,0,5,43.0
0,0,7,43.0
0,0,2,43.0
0,0,10,43.0
0,0,1,43.0
0,0,5,43.0
0,0,1,45.0
0,0,2,45.0
0,0,2,45.0
0,0,1,10.0
0,0,3,30.0
0,0,2,30.0
0,0,20,30.0
0,0,409,30.0
0,0,68,33.0
0,0,1,33.0
0,0,10,44.0
0,0,26,44.0
0,0,7,44.0
0,0,2,44.0
0,0,5,42.0
0,0,3,42.0
0,0,7,42.0
0,0,1,42.0
0,0,1,43.0
0,0,1,43.0
0,0,5,43.0
0,0,4,43.0
0,0,9,43.0
0,0,2,45.0
0,0,1,45.0
0,0,5,45.0
0,0,2,10.0
0,0,1,26.0
0,0,1,26.0
0,0,3,33.0
0,0,91,33.0
0,0,379,33.0
0,0,7,33.0
0,0,5,44.0
0,0,14,44.0
0,0,4,48.0
0,0,2,48.0
0,0,1,42.0
0,0,9,42.0
0,0,1,43.0
0,0,2,43.0
0,0,8,43.0
0,0,1,49.0
0,0,8,49.0
0,0,1,45.0
0,0,2,24.0
0,0,3,30.0
0,0,1,30.0
0,0,10,33.0
0,0,163,33.0
0,0,49,33.0
0,0,4,33.0
0,0,4,44.0
0,0,4,46.0
0,0,3,46.0
0,0,3,48.0
0,0,5,49.0
0,0,1,49.0
0,0,3,49.0
0,0,1,49.0
0,0,2,45.0
0,0,1,45.0
0,0,2,45.0
0,0,1,111.0
0,0,1,26.0
0,0,1,33.0
0,0,2,33.0
0,0,209,33.0
0,0,145,34.0
0,0,8,34.0
0,0,10,46.0
0,0,2,46.0
0,0,1,46.0
0,0,13,46.0
0,0,2,48.0
0,0,1,52.0
0,0,1,49.0
0,0,3,49.0
0,0,1,49.0
0,0,2,45.0
0,0,1,24.0
0,0,1,30.0
0,0,2,33.0
0,0,1,33.0
0,0,22,34.0
0,0,113,34.0
0,0,13,34.0
0,0,1,34.0
0,0,1,46.0
0,0,1,46.0
0,0,11,46.0
0,0,6,46.0
0,0,1,48.0
0,0,4,52.0
0,0,9,49.0
0,0,7,49.0
0,0,1,49.0
0,0,5,34.0
0,0,400,34.0
0,0,17,34.0
0,0,3,46.0
0,0,19,46.0
0,0,11,46.0
0,0,11,46.0
0,0,11,52.0
0,0,2,52.0
0,0,5,49.0
0,0,2,24.0
0,0,2,30.0
0,0,13,34.0
0,0,36,34.0
0,0,67,34.0
0,0,32,34.0
0,0,1,46.0
0,0,4,46.0
0,0,1,52.0
0,0,3,52.0
0,0,1,52.0
0,0,1,49.0
0,0,2,49.0
0,0,1,24.0
0,0,7,34.0
0,0,10,50.0
0,0,25,50.0
0,0,4,52.0
0,0,1,52.0
0,0,1,47.0
0,0,1,34.0
0,0,1,34.0
0,0,3,50.0
0,0,3,50.0
0,0,7,50.0
0,0,2,52.0
0,0,2,52.0
0,0,1,47.0
0,0,4,47.0
0,0,1,47.0
0,0,3,50.0
0,0,8,50.0
0,0,6,50.0
0,0,1,47.0
0,0,2,47.0
0,0,2,24.0
0,0,1,30.0
0,0,1,30.0
0,0,1,50.0
0,0,6,50.0
0,0,1,52.0
0,0,1,47.0
0,0,1,47.0
0,0,1,26.0
0,0,1,30.0
0,0,1,50.0
0,0,1,50.0
0,0,5,47.0
0,0,1,47.0
0,0,1,47.0
0,0,1,47.0
0,0,5,47.0
0,0,2,47.0
0,0,1,47.0
0,0,1,47.0
0,1,1,122.0
0,1,1,60.0
0,1,1,60.0
0,1,2,60.0
0,1,1,60.0
0,1,2,61.0
0,1,2,61.0
0,1,1,60.0
0,1,3,61.0
0,1,2,61.0
0,1,1,61.0
0,1,1,61.0
0,1,1,100.0
0,1,2,101.0
0,1,1,61.0
0,1,2,61.0
0,1,1,61.0
0,1,1,122.0
0,1,1,62.0
0,1,5,62.0
0,1,1,60.0
0,1,4,61.0
0,1,1,61.0
0,1,6,122.0
0,1,1,122.0
0,1,1,62.0
0,1,1,62.0
0,1,1,62.0
0,1,1,62.0
0,1,1,61.0
0,1,6,61.0
0,1,1,101.0
0,1,1,68.0
0,1,1,68.0
0,1,1,62.0
0,1,1,62.0
0,1,4,62.0
0,1,3,66.0
0,1,2,70.0
0,1,8,70.0
0,1,6,61.0
0,1,1,61.0
0,1,1,63.0
0,1,1,68.0
0,1,1,68.0
0,1,4,68.0
0,1,1,66.0
0,1,2,66.0
0,1,2,70.0
0,1,6,70.0
0,1,2,70.0
0,1,1,63.0
0,1,3,63.0
0,1,1,68.0
0,1,6,68.0
0,1,12,68.0
0,1,2,68.0
0,1,1,68.0
0,1,2,66.0
0,1,1,66.0
0,1,2,66.0
0,1,5,70.0
0,1,2,70.0
0,1,1,70.0
0,1,1,63.0
0,1,1,63.0
0,1,1,63.0
0,1,5,68.0
0,1,8,68.0
0,1,2,66.0
0,1,1,66.0
0,1,7,70.0
0,1,3,70.0
0,1,1,70.0
0,1,8,63.0
0,1,1,63.0
0,1,1,63.0
0,1,2,63.0
0,1,1,69.0
0,1,4,68.0
0,1,7,68.0
0,1,2,68.0
0,1,3,68.0
0,1,1,72.0
0,1,2,66.0
0,1,1,66.0
0,1,2,66.0
0,1,8,66.0
0,1,25,70.0
0,1,3,70.0
0,1,3,70.0
0,1,10,70.0
0,1,3,63.0
0,1,1,63.0
0,1,2,67.0
0,1,2,67.0
0,1,2,69.0
0,1,3,69.0
0,1,1,69.0
0,1,3,101.0
0,1,3,68.0
0,1,3,68.0
0,1,17,68.0
0,1,2,66.0
0,1,1,66.0
0,1,35,66.0
0,1,12,70.0
0,1,27,70.0
0,1,8,70.0
0,1,23,70.0
0,1,8,70.0
0,1,8,63.0
0,1,1,67.0
0,1,1,67.0
0,1,1,69.0
0,1,3,113.0
0,1,567,113.0
0,1,92,113.0
0,1,2,123.0
0,1,1,72.0
0,1,10,72.0
0,1,8,72.0
0,1,3,72.0
0,1,6,72.0
0,1,13,66.0
0,1,5,70.0
0,1,3,70.0
0,1,37,70.0
0,1,18,70.0
0,1,7,71.0
0,1,1,67.0
0,1,2,67.0
0,1,4,67.0
0,1,2,69.0
0,1,2,113.0
0,1,80,113.0
0,1,125,113.0
0,1,2223,113.0
0,1,7284,113.0
0,1,1492,113.0
0,1,1,72.0
0,1,3,72.0
0,1,44,72.0
0,1,1,72.0
0,1,6,78.0
0,1,2,78.0
0,1,42,71.0
0,1,90,71.0
0,1,15,71.0
0,1,2,71.0
0,1,15,67.0
0,1,4,67.0
0,1,6,67.0
0,1,7,67.0
0,1,3,69.0
0,1,3,69.0
0,1,1,75.0
0,1,3,75.0
0,1,1,75.0
0,1,1,106.0
0,1,26,113.0
0,1,3,113.0
0,1,31,113.0
0,1,43,113.0
0,1,6,72.0
0,1,24,72.0
